wave_num,S31-1,S31-2,S31-3,S31-4,S31-5,S31-6,S32-1,S32-2,S32-3,S32-4,S32-5,S32-6,S34-1,S34-2,S34-3,S34-4,S34-5,S34-6,S35-1,S35-2,S35-3,S35-4,S35-5,S35-6,S36-1,S36-2,S36-3,S36-4,S36-5,S36-6,S37-1,S37-2,S37-3,S37-4,S37-5,S37-6,S38-1,S38-2,S38-3,S38-4,S38-5,S38-6,S39-1,S39-2,S39-3,S39-4,S39-5,S39-6,S41-1,S41-2,S41-3,S41-4,S41-5,S41-6,S42-1,S42-2,S42-3,S42-4,S42-5,S42-6,S45-1,S45-2,S45-3,S45-4,S45-5,S45-6,S50-1,S50-2,S50-3,S50-4,S50-5,S50-6,S54-1,S54-2,S54-3,S54-4,S54-5,S54-6,S55-1,S55-2,S55-3,S55-4,S55-5,S55-6,S57-1,S57-2,S57-3,S57-4,S57-5,S57-6,S58-1,S58-2,S58-3,S58-4,S58-5,S58-6,S62-1,S62-2,S62-3,S62-4,S62-5,S62-6,S64-1,S64-2,S64-3,S64-4,S64-5,S64-6,S69-1,S69-2,S69-3,S69-4,S69-5,S69-6,S70-1,S70-2,S70-3,S70-4,S70-5,S70-6
3.139255026,1.22458,1.20562,1.29671,1.14162,1.27923,1.2171,1.37077,1.42855,1.39247,1.37233,1.3892,1.33868,0.90729,0.91204,0.87325,0.91088,0.89316,0.87273,0.77645,0.76407,0.80205,0.77177,0.78154,0.77275,1.32963,1.25933,1.27015,1.24746,1.32153,1.39179,1.13178,1.07642,1.09124,1.07875,1.0998,1.0789,0.98924,1.0638,1.10122,1.01468,1.0534,1.02401,0.64961,0.62182,0.66143,0.65842,0.63017,0.63315,0.76073,0.76899,0.75578,0.76895,0.76416,0.74876,1.05274,1.03241,1.0094,1.05337,1.06006,1.04365,0.90765,0.88921,0.87754,0.8848,0.89899,0.85067,0.5962,0.58385,0.58525,0.58284,0.58651,0.58927,1.63146,1.69468,1.5968,1.5655,1.43051,1.37884,1.76522,1.79829,1.45644,1.6166,1.87839,1.62974,0.64599,0.66692,0.66225,0.67103,0.65285,0.64669,1.30722,1.26791,1.2418,1.25196,1.25841,1.2854,0.55118,0.55046,0.53083,0.51804,0.53356,0.53024,0.53248,0.52928,0.54128,0.5273,0.52473,0.53412,2.13337,1.70716,2.00763,1.74704,1.549,1.5998,0.54294,0.56933,0.55618,0.56075,0.56084,0.5616
3.124788479,1.22745,1.20461,1.28913,1.14438,1.28893,1.21843,1.36522,1.40963,1.37554,1.35502,1.34983,1.32995,0.88134,0.90554,0.87999,0.90821,0.89209,0.86932,0.77089,0.77856,0.81798,0.77118,0.78737,0.77006,1.2405,1.26289,1.27421,1.22064,1.30281,1.308,1.13338,1.08827,1.10077,1.09129,1.10992,1.09719,1.02089,1.09276,1.13012,1.03921,1.03989,1.03964,0.64374,0.61519,0.66742,0.66275,0.63348,0.62891,0.75623,0.77633,0.76598,0.77419,0.77433,0.76011,1.04106,1.02379,1.02361,1.07253,1.05985,1.03726,0.91202,0.87929,0.88099,0.87933,0.90185,0.87738,0.59101,0.58233,0.58804,0.5834,0.58473,0.59626,1.64651,1.6352,1.57757,1.56424,1.45969,1.40904,1.88272,1.84452,1.46073,1.61101,1.88933,1.58091,0.64674,0.66184,0.66351,0.6725,0.64877,0.6448,1.34908,1.26995,1.24898,1.27342,1.25526,1.25864,0.54328,0.54304,0.52558,0.51641,0.52702,0.53293,0.52873,0.52615,0.54236,0.52628,0.52245,0.53035,2.25298,1.77307,1.87314,1.79187,1.62463,1.61776,0.53899,0.56883,0.54699,0.55234,0.55862,0.55691
3.110321932,1.26597,1.23648,1.26425,1.19631,1.27924,1.22465,1.36717,1.41538,1.35517,1.33962,1.31922,1.32748,0.86957,0.89553,0.88852,0.91118,0.89309,0.88444,0.81589,0.80796,0.8159,0.78987,0.79441,0.77601,1.19604,1.29209,1.28306,1.21047,1.26566,1.22749,1.14388,1.11423,1.14007,1.0946,1.12519,1.10071,1.06194,1.12962,1.14004,1.06337,1.03743,1.06459,0.64164,0.63088,0.6671,0.6573,0.63592,0.62899,0.77547,0.78701,0.77859,0.78243,0.78422,0.78116,1.03426,1.03127,1.03534,1.07523,1.04359,1.03234,0.92167,0.88427,0.88831,0.87086,0.91346,0.90829,0.58397,0.58485,0.59127,0.57838,0.58718,0.60012,1.67911,1.54721,1.55472,1.54672,1.47733,1.44099,1.9445,1.78131,1.38806,1.61823,1.80095,1.57576,0.64366,0.6573,0.66801,0.66264,0.64517,0.64753,1.36491,1.28479,1.25359,1.28599,1.26379,1.28043,0.53578,0.5335,0.52348,0.52185,0.52489,0.53087,0.52672,0.52748,0.53798,0.52187,0.52503,0.53042,2.10029,1.86302,1.87563,1.76163,1.69395,1.63117,0.53685,0.56393,0.54486,0.54716,0.55352,0.55363
3.095855086,1.2846,1.25269,1.24619,1.23694,1.23448,1.22416,1.37205,1.42225,1.36004,1.36317,1.33982,1.32836,0.89088,0.89039,0.89983,0.91185,0.89368,0.90906,0.87679,0.82957,0.81765,0.81056,0.80646,0.79489,1.25152,1.31595,1.27674,1.22412,1.2352,1.17999,1.14146,1.12748,1.16537,1.09812,1.13076,1.10888,1.04632,1.12524,1.11398,1.07062,1.04886,1.08686,0.64847,0.65487,0.66359,0.64516,0.64027,0.63768,0.81202,0.80429,0.7961,0.79106,0.79469,0.79889,1.0248,1.04146,1.03773,1.06263,1.02802,1.0286,0.92209,0.90134,0.90342,0.87334,0.92472,0.92527,0.57743,0.58868,0.59484,0.57503,0.58915,0.60203,1.64971,1.4772,1.51613,1.49281,1.44301,1.43371,1.86726,1.73439,1.41168,1.66688,1.69844,1.56128,0.64131,0.65266,0.66379,0.65359,0.6427,0.65035,1.36143,1.31806,1.25588,1.28681,1.2647,1.31992,0.53877,0.52959,0.52797,0.52191,0.52672,0.52332,0.52089,0.53,0.53429,0.51699,0.52475,0.52639,2.00639,1.94134,1.92674,1.68571,1.72549,1.68491,0.54053,0.55641,0.54962,0.54692,0.54846,0.54956
3.081388539,1.28921,1.23627,1.25594,1.23099,1.17588,1.20878,1.37964,1.42274,1.38673,1.41097,1.38205,1.31778,0.92724,0.8993,0.92022,0.90255,0.89514,0.92186,0.87538,0.83058,0.83479,0.82448,0.81901,0.81546,1.32519,1.26322,1.24934,1.23262,1.20765,1.17911,1.13981,1.11354,1.15514,1.13223,1.12992,1.13482,1.02363,1.10686,1.0891,1.07024,1.08104,1.10328,0.6565,0.66354,0.66221,0.6355,0.6457,0.65047,0.83264,0.83117,0.80545,0.80979,0.81032,0.8143,1.01801,1.036,1.04471,1.0531,1.03034,1.02882,0.91652,0.91858,0.92588,0.88936,0.9308,0.93926,0.57454,0.5937,0.6037,0.58148,0.58742,0.60447,1.58833,1.47536,1.48185,1.44953,1.40703,1.41832,1.83892,1.84609,1.47325,1.6796,1.64631,1.54963,0.64387,0.65459,0.65096,0.65141,0.64288,0.65088,1.3482,1.3415,1.26643,1.29958,1.26151,1.33053,0.54293,0.5331,0.53555,0.51826,0.52941,0.52207,0.51661,0.53146,0.53845,0.51656,0.52036,0.52119,1.95502,1.98423,1.86306,1.65653,1.82456,1.67147,0.54811,0.55547,0.55597,0.54829,0.54189,0.54578
3.066921992,1.2969,1.23656,1.26399,1.23632,1.14581,1.2026,1.39095,1.40987,1.39873,1.42809,1.38314,1.29378,0.95402,0.91847,0.93577,0.89493,0.89474,0.91902,0.83481,0.83275,0.85249,0.83531,0.83236,0.83376,1.28551,1.20127,1.20963,1.24323,1.19056,1.22746,1.1425,1.0973,1.16526,1.18423,1.14109,1.15587,1.06155,1.10068,1.10434,1.07908,1.10311,1.11373,0.65854,0.66586,0.66283,0.63189,0.64924,0.65785,0.83198,0.85217,0.80839,0.83169,0.83366,0.83464,1.02409,1.02205,1.06298,1.04629,1.03807,1.03903,0.93061,0.93838,0.94279,0.90772,0.93909,0.95221,0.58265,0.59857,0.61486,0.59224,0.58256,0.61179,1.57417,1.53017,1.49856,1.42656,1.3695,1.42015,1.91266,1.89976,1.43206,1.5968,1.63258,1.57555,0.64975,0.66303,0.64609,0.65436,0.64461,0.64986,1.33537,1.34095,1.29609,1.33517,1.27701,1.32473,0.53835,0.53909,0.54001,0.51863,0.52902,0.52948,0.5221,0.53394,0.54654,0.52228,0.51801,0.52424,1.92452,1.96871,1.81185,1.65307,1.9853,1.60867,0.5542,0.55998,0.56384,0.55268,0.54152,0.54539
3.052455446,1.27898,1.24167,1.25062,1.2549,1.15708,1.22438,1.4168,1.37991,1.39035,1.3935,1.3491,1.29227,0.96773,0.91597,0.93036,0.90479,0.90361,0.91144,0.82286,0.84854,0.86046,0.84723,0.85096,0.85498,1.22982,1.19713,1.18858,1.26338,1.1846,1.28939,1.1516,1.11019,1.20568,1.19866,1.16604,1.16179,1.12053,1.0916,1.13972,1.11112,1.10311,1.12283,0.65801,0.66789,0.66375,0.63433,0.64845,0.65751,0.83091,0.85957,0.8391,0.84643,0.86463,0.85609,1.04791,1.03308,1.09005,1.04053,1.03479,1.05463,0.96979,0.95817,0.95127,0.92449,0.95431,0.96377,0.59832,0.60489,0.62165,0.60334,0.58553,0.62411,1.57298,1.55921,1.55848,1.43244,1.34661,1.42841,1.8382,1.88114,1.36921,1.53952,1.6152,1.57172,0.65798,0.66885,0.65628,0.65878,0.65032,0.65112,1.325,1.35092,1.33332,1.3629,1.32221,1.32211,0.53553,0.54491,0.54243,0.52281,0.52994,0.53293,0.53503,0.53757,0.55006,0.53241,0.52271,0.53547,1.79493,1.86517,1.83798,1.67433,1.8982,1.61756,0.55829,0.56087,0.5717,0.55904,0.55232,0.547
3.037988899,1.25284,1.22565,1.23626,1.2289,1.20056,1.23466,1.43121,1.36619,1.37286,1.35695,1.33168,1.32841,0.97096,0.8945,0.92558,0.9281,0.93537,0.91313,0.86913,0.86374,0.86596,0.86483,0.86844,0.87291,1.23123,1.22322,1.19576,1.2623,1.18228,1.30654,1.18225,1.14399,1.23367,1.18557,1.18305,1.16664,1.13059,1.08967,1.15968,1.16122,1.1243,1.13931,0.66215,0.66053,0.67407,0.64479,0.65143,0.65885,0.84501,0.86915,0.90131,0.86222,0.89731,0.87823,1.08541,1.0767,1.11086,1.04977,1.03361,1.06435,1.01227,0.96936,0.95947,0.95135,0.97572,0.98754,0.60353,0.61915,0.63005,0.61657,0.60289,0.63385,1.53724,1.5563,1.57718,1.45509,1.37896,1.43545,1.649,1.84737,1.34433,1.57642,1.57178,1.5317,0.66989,0.67274,0.67319,0.66457,0.66254,0.65965,1.31633,1.37669,1.33304,1.34931,1.38089,1.33138,0.53665,0.54514,0.54697,0.52752,0.54085,0.5333,0.54814,0.54246,0.55266,0.54356,0.53577,0.5503,1.67991,1.7804,1.79993,1.75857,1.82804,1.62967,0.56364,0.56045,0.57311,0.56441,0.56415,0.54997
3.023522052,1.24066,1.22115,1.23972,1.21362,1.25664,1.20051,1.42097,1.38492,1.3484,1.35529,1.34876,1.35431,0.95967,0.8998,0.93895,0.95352,0.96993,0.92857,0.90451,0.87339,0.88013,0.89387,0.88236,0.88103,1.26418,1.25265,1.1981,1.24988,1.18733,1.28467,1.20948,1.17869,1.2437,1.19998,1.18714,1.18271,1.14303,1.11034,1.17924,1.18625,1.16099,1.16162,0.67659,0.66033,0.69734,0.65953,0.66815,0.66952,0.88103,0.89285,0.93523,0.88645,0.92523,0.90635,1.1108,1.10618,1.13619,1.07651,1.05082,1.07649,1.03341,0.97292,0.97632,0.99112,1.00827,1.01601,0.59654,0.64198,0.64567,0.62927,0.62094,0.63671,1.50622,1.55259,1.556,1.47136,1.45671,1.41884,1.531,1.80562,1.29513,1.64231,1.56727,1.53575,0.67971,0.68121,0.68455,0.67316,0.67693,0.67195,1.32307,1.39157,1.29932,1.30841,1.39577,1.35336,0.53654,0.53888,0.55482,0.5331,0.55562,0.54056,0.55898,0.55236,0.56251,0.55326,0.55181,0.56565,1.70982,1.74986,1.69634,1.88449,1.75829,1.59913,0.57209,0.5687,0.57533,0.57051,0.57016,0.56042
3.009055506,1.24097,1.25073,1.26913,1.25313,1.26401,1.1685,1.43383,1.40109,1.31393,1.38342,1.37988,1.3338,0.94451,0.94232,0.95841,0.98181,0.98206,0.95222,0.89075,0.88149,0.91291,0.92528,0.89626,0.88832,1.26947,1.27889,1.18201,1.25501,1.20699,1.26086,1.20752,1.21745,1.23274,1.21516,1.19383,1.20044,1.19137,1.12437,1.19272,1.16357,1.17879,1.17737,0.69524,0.68116,0.71515,0.67168,0.68839,0.68438,0.91349,0.92007,0.91736,0.91071,0.94844,0.92654,1.12202,1.09208,1.16706,1.10674,1.07353,1.0942,1.02489,0.982,1.00455,1.02765,1.04166,1.03128,0.5996,0.6614,0.65598,0.64,0.63382,0.64015,1.50428,1.54387,1.53402,1.47066,1.49878,1.38489,1.55191,1.81606,1.25099,1.67083,1.62003,1.56922,0.6886,0.69474,0.68915,0.68522,0.69049,0.68319,1.33186,1.42396,1.27659,1.26932,1.36651,1.39321,0.53951,0.54682,0.56694,0.54445,0.56408,0.55003,0.57127,0.56939,0.57456,0.56085,0.56701,0.57848,1.80487,1.73524,1.62178,1.85591,1.72566,1.60594,0.58391,0.58466,0.5887,0.57821,0.57684,0.57934
2.994588959,1.25091,1.27221,1.30507,1.2807,1.20399,1.16376,1.46619,1.40229,1.27891,1.40994,1.40706,1.30484,0.94978,0.98682,0.97267,1.01385,0.9867,0.97574,0.90891,0.88961,0.94701,0.93422,0.90731,0.89923,1.20286,1.25622,1.18424,1.26939,1.23042,1.21622,1.22638,1.24573,1.21404,1.19659,1.20978,1.2142,1.20728,1.11362,1.18546,1.14579,1.18812,1.189,0.70436,0.70459,0.72067,0.68168,0.70103,0.69873,0.90846,0.93302,0.90784,0.91895,0.962,0.92463,1.13002,1.07751,1.17287,1.13592,1.09077,1.09933,1.00927,1.01192,1.03375,1.04529,1.05121,1.04173,0.62463,0.66891,0.65683,0.64949,0.64177,0.65167,1.54655,1.52848,1.51134,1.48439,1.49243,1.37493,1.65368,1.81607,1.32967,1.72313,1.6703,1.56158,0.7048,0.70829,0.69898,0.70218,0.70301,0.69835,1.32642,1.46821,1.27326,1.26181,1.35711,1.42049,0.54865,0.57533,0.58375,0.56227,0.56905,0.55934,0.58414,0.5905,0.5831,0.57323,0.5877,0.58839,1.80902,1.69861,1.58377,1.75692,1.73948,1.6576,0.59454,0.59955,0.60111,0.58735,0.59133,0.59944
2.980122412,1.25675,1.25639,1.3026,1.24815,1.16786,1.17695,1.45416,1.42186,1.28114,1.40556,1.40271,1.31865,0.97612,1.00374,0.98725,1.02587,0.99284,0.98302,0.97006,0.90328,0.94946,0.91309,0.91564,0.90135,1.16775,1.20006,1.19922,1.24256,1.2264,1.17718,1.28423,1.23558,1.21166,1.18974,1.24611,1.23658,1.17575,1.13517,1.19531,1.15412,1.20171,1.19915,0.70242,0.71297,0.72724,0.69552,0.71104,0.71433,0.88612,0.93154,0.9323,0.90835,0.95997,0.91592,1.12475,1.09228,1.17691,1.14731,1.10484,1.08997,1.01289,1.04756,1.05349,1.04477,1.03741,1.04578,0.65699,0.67121,0.66097,0.65392,0.64631,0.66601,1.62965,1.51796,1.49334,1.50542,1.49578,1.38115,1.71106,1.76605,1.48013,1.75304,1.6634,1.54069,0.72342,0.71694,0.71743,0.72106,0.71053,0.71664,1.34393,1.45636,1.29266,1.29568,1.40562,1.3974,0.56336,0.59936,0.5986,0.58,0.5783,0.57323,0.59397,0.61181,0.59709,0.59528,0.61537,0.59672,1.72923,1.66022,1.56202,1.74885,1.73068,1.68974,0.59997,0.61448,0.60134,0.60256,0.60796,0.61532
2.965655566,1.26618,1.23136,1.26079,1.21512,1.16752,1.19013,1.40396,1.44002,1.3163,1.36664,1.33947,1.35573,0.99982,0.99109,1.00279,0.99942,0.99389,0.97073,0.97153,0.9157,0.93333,0.88791,0.91205,0.88599,1.19451,1.17409,1.1924,1.21718,1.20479,1.19208,1.30388,1.21212,1.21493,1.20386,1.28822,1.26052,1.17666,1.19567,1.22437,1.15683,1.22481,1.193,0.70061,0.72126,0.73674,0.71281,0.72123,0.73038,0.88451,0.92369,0.96029,0.89674,0.94949,0.91939,1.10654,1.11276,1.1907,1.12558,1.10333,1.09136,1.02575,1.05659,1.06596,1.03463,1.02663,1.03357,0.66357,0.6747,0.66957,0.65463,0.65499,0.67227,1.63888,1.49527,1.49517,1.50006,1.4914,1.37105,1.63538,1.70035,1.54307,1.67435,1.60871,1.55175,0.73426,0.72605,0.73509,0.73078,0.71497,0.72749,1.3845,1.40599,1.33373,1.33987,1.47203,1.35334,0.57995,0.61059,0.60339,0.59393,0.5931,0.58873,0.60896,0.63,0.62022,0.61334,0.63749,0.60863,1.65384,1.66571,1.57498,1.79487,1.68702,1.65162,0.60907,0.63757,0.60352,0.62421,0.61984,0.62667
2.951189019,1.27872,1.20748,1.24118,1.23992,1.16289,1.19408,1.35995,1.41472,1.33224,1.32481,1.28647,1.37411,1.00735,0.96343,0.99786,0.96441,0.99009,0.95694,0.89006,0.90913,0.92423,0.88485,0.89011,0.86521,1.23149,1.19024,1.17954,1.22882,1.19147,1.24076,1.2745,1.20815,1.2037,1.19014,1.28139,1.25697,1.20077,1.24425,1.24312,1.15005,1.22695,1.18313,0.70689,0.7365,0.74761,0.72562,0.72754,0.74192,0.89964,0.91493,0.9624,0.90022,0.93372,0.93213,1.09013,1.10685,1.17624,1.09665,1.08245,1.1021,1.00501,1.03914,1.07002,1.01785,1.02908,1.02144,0.64484,0.67599,0.67752,0.65911,0.66024,0.67053,1.55649,1.47191,1.50058,1.50608,1.45727,1.3543,1.63406,1.6658,1.63812,1.63451,1.59309,1.56308,0.73718,0.74363,0.7458,0.73449,0.72435,0.73289,1.41147,1.3919,1.35793,1.37067,1.45634,1.30778,0.59403,0.62067,0.6033,0.60364,0.60784,0.60375,0.63079,0.64152,0.6377,0.61945,0.64492,0.62434,1.65077,1.73464,1.65996,1.73093,1.68028,1.61718,0.62923,0.65939,0.61686,0.64064,0.6319,0.63977
2.936722472,1.26523,1.20484,1.23687,1.27238,1.16104,1.20068,1.35283,1.3832,1.3427,1.32628,1.27106,1.39589,1.00567,0.93582,0.96568,0.95962,0.97895,0.94866,0.8342,0.8843,0.90792,0.89799,0.87148,0.85827,1.20615,1.21839,1.18216,1.23947,1.18347,1.24943,1.25667,1.21174,1.19633,1.15028,1.22498,1.21942,1.16986,1.24331,1.25146,1.14421,1.17567,1.17917,0.70891,0.7394,0.75145,0.73162,0.72868,0.74331,0.90789,0.92037,0.92543,0.90905,0.91628,0.93636,1.07742,1.07762,1.13701,1.08587,1.06644,1.09202,0.95525,1.00833,1.04518,1.00044,1.02625,1.01756,0.63579,0.67212,0.68082,0.66998,0.65755,0.6699,1.52788,1.47405,1.47995,1.55183,1.41897,1.34922,1.75861,1.68804,1.66669,1.65615,1.62599,1.5561,0.74197,0.76066,0.7497,0.74624,0.73802,0.74409,1.41128,1.39022,1.35964,1.37103,1.37972,1.28357,0.60618,0.62396,0.60653,0.60797,0.62033,0.6183,0.64302,0.646,0.63647,0.62822,0.64389,0.63752,1.72854,1.80622,1.77758,1.63838,1.67843,1.59687,0.6507,0.66129,0.62875,0.64546,0.64607,0.65234
2.922255926,1.23174,1.23334,1.20691,1.22051,1.17497,1.1982,1.39964,1.37885,1.36854,1.36585,1.2683,1.41642,0.99663,0.91837,0.95599,0.98159,0.9636,0.93975,0.83265,0.86358,0.87514,0.89033,0.86004,0.85831,1.15315,1.21558,1.17068,1.20062,1.18199,1.19935,1.24063,1.20288,1.21567,1.12023,1.19619,1.18269,1.13105,1.1877,1.24083,1.13586,1.1159,1.17194,0.6934,0.72825,0.73665,0.73199,0.72703,0.73527,0.90139,0.91997,0.87017,0.90235,0.90065,0.92221,1.06127,1.05012,1.09428,1.08237,1.06953,1.06515,0.92984,0.97702,0.99602,0.98328,1.0161,1.00805,0.64237,0.66469,0.6717,0.68032,0.6583,0.66909,1.53426,1.47413,1.43924,1.61867,1.39476,1.37047,1.84769,1.75929,1.53267,1.64689,1.66099,1.52337,0.75032,0.76055,0.75052,0.75982,0.74763,0.75276,1.38811,1.35003,1.35328,1.3171,1.31837,1.29814,0.61649,0.61703,0.61001,0.60675,0.62678,0.6268,0.64074,0.64818,0.63043,0.64141,0.64254,0.64641,1.79007,1.9213,1.82884,1.62878,1.60181,1.57702,0.65793,0.64864,0.63124,0.64198,0.65569,0.65326
2.907789379,1.22011,1.2413,1.18645,1.17385,1.18186,1.17324,1.4614,1.35602,1.38067,1.39022,1.27588,1.39684,0.96638,0.90905,0.98162,1.00228,0.95735,0.92545,0.83749,0.85769,0.85169,0.85755,0.8374,0.84456,1.11618,1.15193,1.12346,1.14961,1.19097,1.15618,1.20453,1.18968,1.24226,1.10729,1.20996,1.17838,1.14048,1.12936,1.19334,1.13086,1.09193,1.16203,0.67987,0.72724,0.71785,0.72517,0.72586,0.72362,0.88456,0.88459,0.8417,0.88104,0.87361,0.89551,1.03395,1.04032,1.05808,1.06197,1.07397,1.04008,0.93332,0.96576,0.96449,0.96878,1.01699,0.98603,0.64113,0.65582,0.65673,0.68405,0.66322,0.6568,1.48863,1.46296,1.40634,1.68357,1.3815,1.43238,1.84584,1.73874,1.40553,1.62061,1.64538,1.46251,0.75366,0.75155,0.75104,0.76604,0.74633,0.74986,1.34608,1.31341,1.35722,1.26082,1.27657,1.31668,0.62709,0.60646,0.61154,0.60525,0.6209,0.62529,0.63662,0.65066,0.63767,0.64182,0.64299,0.64864,1.78284,1.9405,1.82798,1.62105,1.54934,1.59253,0.65137,0.63602,0.63461,0.63561,0.65642,0.64927
2.893322532,1.22583,1.21005,1.19034,1.19567,1.16319,1.15579,1.46023,1.31975,1.38216,1.39097,1.28875,1.34942,0.93699,0.90289,0.9749,1.00083,0.95737,0.90811,0.8,0.84401,0.84421,0.82631,0.81139,0.82753,1.11411,1.09125,1.0819,1.14952,1.19504,1.13565,1.18635,1.18406,1.22887,1.09347,1.18925,1.18196,1.15088,1.09311,1.16462,1.11521,1.09548,1.14091,0.68641,0.73278,0.71377,0.71486,0.72502,0.71009,0.86393,0.84681,0.84195,0.85614,0.8366,0.86621,1.00728,1.03237,1.03674,1.03148,1.04905,1.01475,0.9191,0.97074,0.95984,0.95333,1.01193,0.96072,0.62392,0.65001,0.6459,0.68226,0.6543,0.639,1.44807,1.46292,1.40809,1.67567,1.38429,1.49119,1.7005,1.63947,1.34704,1.60956,1.58245,1.41372,0.74751,0.75272,0.75191,0.76391,0.73592,0.75282,1.31925,1.33152,1.37957,1.25118,1.24756,1.29519,0.63612,0.59665,0.61667,0.60886,0.61344,0.61586,0.63845,0.65012,0.64572,0.62692,0.64618,0.6464,1.7349,1.90951,1.77198,1.58379,1.5443,1.61649,0.64954,0.63031,0.642,0.63558,0.6508,0.64877
2.878855986,1.23468,1.18053,1.172,1.19199,1.14418,1.15061,1.41836,1.32759,1.37808,1.37893,1.28474,1.32032,0.93156,0.91538,0.94046,0.97533,0.94699,0.89593,0.77326,0.81919,0.82052,0.80877,0.79988,0.81568,1.1248,1.07103,1.07846,1.1808,1.17622,1.1337,1.18914,1.16823,1.19137,1.08743,1.12268,1.15805,1.109,1.04395,1.18695,1.08571,1.09512,1.1145,0.69916,0.72142,0.71574,0.7024,0.71693,0.69938,0.83653,0.82654,0.83691,0.83518,0.80935,0.83481,1.00898,1.00136,1.03132,1.00236,1.00592,0.99415,0.88014,0.96312,0.95875,0.93284,0.97076,0.94541,0.6077,0.64583,0.63982,0.67529,0.63174,0.62975,1.45374,1.46027,1.45287,1.55789,1.39597,1.4886,1.53208,1.57169,1.34358,1.61687,1.52687,1.40473,0.74079,0.75742,0.75341,0.75075,0.73026,0.76182,1.32978,1.36491,1.3758,1.27242,1.24175,1.24503,0.63258,0.59553,0.61976,0.61546,0.61682,0.60575,0.64514,0.64666,0.63644,0.61695,0.64581,0.64495,1.70551,1.84307,1.71355,1.55087,1.52449,1.59576,0.65418,0.6367,0.64445,0.64319,0.64601,0.64528
2.864389439,1.24847,1.182,1.13957,1.15093,1.14782,1.12394,1.38422,1.36798,1.37701,1.34784,1.2659,1.32842,0.92444,0.94714,0.94136,0.94182,0.93512,0.89217,0.77735,0.81241,0.78333,0.7924,0.7951,0.79589,1.09268,1.08175,1.08118,1.17364,1.14434,1.14244,1.1805,1.13732,1.13094,1.10334,1.07657,1.11976,1.06594,0.99179,1.1799,1.07581,1.07965,1.09835,0.69709,0.70422,0.70636,0.68706,0.70226,0.69416,0.80838,0.80738,0.81271,0.82472,0.79423,0.79894,1.03192,0.95397,1.03363,0.97651,0.99048,0.98972,0.84866,0.95235,0.95393,0.91414,0.91587,0.94055,0.60571,0.6345,0.63824,0.66477,0.62104,0.62813,1.4401,1.43582,1.52451,1.43428,1.40157,1.43141,1.47778,1.54606,1.35383,1.6294,1.49193,1.43676,0.74576,0.75357,0.75219,0.73951,0.73107,0.75401,1.33643,1.35068,1.32323,1.2825,1.2632,1.21186,0.62031,0.60341,0.61075,0.61911,0.62297,0.60177,0.64923,0.6432,0.62453,0.62033,0.6333,0.64131,1.74394,1.75872,1.70781,1.54209,1.48871,1.58502,0.64517,0.64793,0.64281,0.64884,0.64296,0.63639
2.849922892,1.24587,1.2036,1.12915,1.14364,1.15378,1.10009,1.36596,1.39451,1.39078,1.32678,1.25762,1.33307,0.89767,0.9629,0.95872,0.9141,0.93529,0.89558,0.78768,0.81415,0.76757,0.76445,0.78411,0.77258,1.06553,1.09773,1.06393,1.12514,1.10856,1.14697,1.14829,1.11966,1.07515,1.10609,1.0523,1.09371,1.08642,0.97049,1.1111,1.08453,1.0509,1.09419,0.67932,0.69394,0.69232,0.67934,0.69643,0.68995,0.79946,0.78847,0.78639,0.81726,0.7839,0.76684,1.03515,0.9219,1.02382,0.97007,1.00199,0.9854,0.83166,0.942,0.94359,0.90104,0.88205,0.92726,0.61293,0.61833,0.63809,0.6562,0.61864,0.62623,1.41763,1.4145,1.56052,1.35016,1.4184,1.38954,1.56033,1.59824,1.37219,1.59972,1.45091,1.4898,0.75361,0.74889,0.74412,0.73692,0.72751,0.73599,1.31845,1.29871,1.25566,1.25915,1.28873,1.21238,0.60865,0.60896,0.59952,0.61344,0.61786,0.60271,0.64279,0.63777,0.62689,0.6197,0.61681,0.63635,1.73349,1.69575,1.75029,1.60834,1.48386,1.57771,0.62752,0.64643,0.64198,0.64546,0.63585,0.62769
2.835456046,1.21366,1.20164,1.13983,1.17739,1.13339,1.11585,1.34864,1.4102,1.36901,1.33409,1.25884,1.31017,0.88641,0.94368,0.9479,0.89086,0.93568,0.89932,0.77227,0.78958,0.77278,0.73638,0.76824,0.75821,1.07547,1.07819,1.04888,1.09262,1.07592,1.12509,1.11766,1.11441,1.05695,1.0673,1.02774,1.08058,1.11589,0.97368,1.06764,1.08146,1.0248,1.08549,0.66644,0.68377,0.69281,0.68078,0.69834,0.68388,0.80662,0.77191,0.77352,0.79852,0.77218,0.74726,1.01043,0.92914,1.00816,0.97033,1.00004,0.96524,0.82082,0.91986,0.91748,0.88638,0.87371,0.8998,0.61525,0.60876,0.63605,0.6509,0.61158,0.62188,1.43261,1.38506,1.51042,1.32467,1.42728,1.36464,1.69889,1.67729,1.43024,1.56143,1.42456,1.51398,0.74616,0.74877,0.7294,0.73363,0.72514,0.72617,1.29126,1.25884,1.20797,1.2196,1.27226,1.21917,0.59689,0.60892,0.60092,0.59748,0.60388,0.6039,0.62785,0.63022,0.62918,0.60855,0.60788,0.63348,1.71804,1.62341,1.72795,1.71357,1.53832,1.52791,0.62142,0.63567,0.63786,0.638,0.6264,0.62027
